# group_id d_radial[kpc] v_radial[km/s] RA Dec MAG_B MAG_K
4174 36488.636719 2653.936523 208.969360 10.036157 -19.364182 -22.464455
4177 46003.402344 3117.922607 321.459290 -11.059284 -19.006655 -22.265114
4179 43435.707031 3015.792725 78.065262 4.310109 -20.419552 -23.109224
4180 38998.503906 2640.338623 29.710552 -40.703915 -20.398607 -23.034140
4184 29432.792969 2154.537109 50.334324 24.373482 -20.049126 -22.755800
4185 20205.363281 1569.063843 185.120941 -0.020689 -19.842335 -22.991552
4186 50281.207031 3088.118652 303.662781 7.812431 -20.485790 -23.346127
4187 46636.664062 2822.593506 288.688263 14.281194 -20.000023 -23.152096
4192 37795.906250 2249.505859 89.618050 -51.366932 -20.008791 -22.729918
4193 47655.101562 2806.103516 104.559128 -50.332912 -19.478527 -22.253332
4193 47507.886719 2822.126221 104.235565 -50.234432 -18.505539 -20.743656
4197 35511.425781 2466.030762 225.530792 47.963474 -19.621149 -22.633532
4198 41413.925781 2560.149902 201.372223 2.384439 -19.732391 -22.947435
4200 48479.601562 3266.877441 102.243141 33.597591 -19.320156 -21.957649
4200 48480.023438 3283.804199 101.892464 33.627419 -18.560743 -21.677689
4204 43758.105469 2742.774902 259.982025 24.323389 -20.064310 -22.809742
4206 45022.867188 2947.630371 154.120865 -31.905088 -20.221516 -23.183170
4207 30351.042969 2099.625977 208.110764 -7.471543 -19.926622 -23.271177
4209 27686.126953 1964.978760 76.356087 -62.161350 -20.159245 -23.036125
4212 54067.855469 3348.686523 58.495747 6.357465 -19.718292 -22.843712
4214 43908.121094 2873.451904 149.708862 2.585356 -19.727018 -22.900120
4217 5300.494629 463.597229 105.762192 56.399464 -20.113211 -23.093481
4220 43114.742188 2931.588379 207.647644 -5.471999 -20.287994 -22.929958
4221 36719.449219 2437.611816 132.915421 33.855278 -19.775202 -22.512848
4224 40833.289062 2659.393311 48.095825 -45.020992 -19.961929 -22.413456
4224 40813.300781 2651.262695 48.150337 -45.006660 -18.507805 -20.865593
4225 39657.230469 2474.461670 68.676643 53.009350 -19.717831 -22.699881
4226 55319.070312 3482.229736 300.498505 58.723743 -19.849060 -22.492344
4227 42790.867188 2840.587402 11.438263 17.491110 -18.884258 -22.041075
4228 33248.082031 2226.988037 223.013367 -5.402345 -19.191936 -22.096474
4229 41008.039062 2892.037598 186.383087 38.218395 -19.524359 -22.073038
4230 52101.855469 3475.352051 341.533081 10.681411 -19.914135 -23.180525
4233 42181.925781 2924.882324 23.791840 53.999069 -20.328793 -22.936459
4234 30696.876953 2413.313477 28.518742 16.169455 -20.158707 -23.053230
4236 50543.535156 3206.712891 64.281120 -7.401466 -20.392374 -23.053293
4238 35021.066406 2441.574219 2.150859 -16.590536 -20.674782 -23.122820
4243 35861.324219 2391.759277 56.590183 -10.308298 -19.063110 -21.688730
4243 35686.855469 2466.543213 56.451035 -10.107935 -18.985378 -21.947626
4244 30722.392578 2280.804199 92.900780 -50.469322 -19.753113 -22.575106
4246 37498.703125 2132.593750 274.953888 -1.968378 -19.743765 -22.081184
4246 37460.941406 2102.344238 274.931824 -1.812944 -17.697184 -20.070023
4248 33186.125000 2295.567383 77.029434 -44.151386 -20.098656 -22.801929
4251 17951.408203 1250.411499 170.540436 57.238506 -18.956036 -21.508604
4255 50411.511719 3423.504150 239.367218 -1.598326 -19.839096 -22.799873
4256 42616.351562 2980.094482 78.850319 4.860096 -20.481768 -23.313187
4257 33905.820312 2216.275146 51.430088 20.643787 -20.067661 -22.715372
4258 23241.843750 1426.518311 304.431122 8.344025 -19.814207 -22.810575
4260 46374.824219 3001.063477 51.370159 -22.482653 -19.379585 -22.610353
4261 34933.808594 2374.971924 53.307610 -5.847550 -19.237162 -21.848925
4261 34845.085938 2354.932861 53.763199 -5.813474 -18.023071 -20.339348
4262 33201.574219 2292.368164 83.093338 1.201492 -19.955067 -22.637787
4263 53095.316406 3482.641113 162.674728 -6.332213 -20.736996 -23.369913
4264 43629.097656 2889.623291 231.060699 -51.021927 -20.254326 -23.190020
4265 40472.289062 2719.653564 128.906174 18.530363 -19.713837 -22.823273
4270 20847.117188 1397.236816 220.843414 23.117928 -20.349588 -23.188206
4271 43018.972656 2969.879395 96.687988 45.804970 -20.248842 -23.134298
4273 40847.742188 2857.153809 325.537903 -45.857101 -20.408392 -23.261986
4276 39253.902344 2359.298340 250.101303 20.682993 -20.532225 -23.204741
4278 22861.796875 1404.757324 49.283539 -50.518581 -20.234430 -22.580761
4279 34333.691406 2034.668701 157.324142 -28.652622 -20.068899 -23.105946
4283 40930.625000 2684.149658 163.948166 13.966315 -19.566839 -22.538485
4290 44008.972656 2780.486084 319.357391 28.525198 -19.433609 -22.233265
4290 44100.027344 2754.943359 319.285034 28.408947 -18.066286 -20.723896
4291 46183.886719 3078.038086 126.616371 54.456383 -19.330286 -22.395491
4292 36824.914062 2416.757080 90.831161 -41.527580 -20.062124 -22.975340
4293 32424.275391 1888.725098 289.334290 0.605920 -20.304930 -23.085140
4294 42406.332031 2880.323486 133.285690 -26.218821 -19.692053 -22.656929
4294 42440.027344 2941.625732 133.136658 -26.118103 -17.764950 -20.382118
4295 46959.617188 3045.211426 317.705780 -22.017599 -18.897995 -21.748611
4295 46904.968750 2975.044434 317.655579 -22.101631 -18.731728 -21.384853
4296 32007.449219 2165.780762 148.725388 -77.268524 -20.297731 -23.001286
4297 30889.376953 2263.055176 196.426025 -3.313898 -19.299377 -22.178230
4299 40923.468750 2869.403809 240.706619 5.992309 -19.894966 -22.301252
4299 41063.558594 2797.153076 240.724487 5.933160 -17.776585 -20.070122
4301 43455.128906 2654.332031 194.851227 -25.992672 -20.189924 -22.843727
4302 45837.742188 3181.326172 26.266424 4.278225 -19.930479 -22.892752
4306 46009.515625 3067.803711 339.647278 38.177361 -19.340183 -21.921230
4306 45940.226562 3113.804199 340.014587 38.285583 -18.605953 -20.943995
4308 48509.675781 3389.359619 21.541319 29.468796 -18.922997 -22.098045
4309 49726.390625 3280.973633 7.488704 70.244423 -20.147303 -23.000069
4311 34011.667969 2298.466064 225.519882 44.248730 -20.282118 -23.030262
4323 46019.503906 2880.005859 243.354111 -34.818573 -20.518223 -23.473789
4327 13181.007812 1282.494263 28.674143 -43.525276 -19.314772 -22.244795
4329 28081.324219 1653.471436 242.703110 -3.783890 -19.898518 -22.780968
4330 48409.875000 3138.273682 306.545990 -22.564369 -20.654688 -23.295218
4331 50463.578125 2828.998535 99.347610 -48.646851 -20.291578 -23.633640
4338 42706.859375 2803.687256 130.552750 -34.709251 -19.892040 -22.904284
4340 48822.277344 3161.425049 294.953522 16.883926 -19.768600 -22.623415
4341 32239.800781 2433.077637 47.625755 19.290426 -19.387560 -21.955153
4343 44845.292969 2772.940430 344.762695 -7.059390 -20.468906 -23.465822
4344 44288.683594 2939.395264 251.825394 -5.865349 -19.953161 -22.780304
4346 52882.324219 3461.554443 34.359692 62.122555 -19.945215 -22.709482
4348 49118.121094 3366.776123 163.001816 22.269154 -20.347151 -22.939846
4349 40674.277344 2548.903320 150.987946 -16.271763 -19.694567 -22.609423
4352 42518.546875 3021.223633 240.776566 45.919968 -19.553478 -22.357193
4353 47534.281250 3025.887451 226.787354 -40.039734 -20.112906 -23.072189
4354 27715.468750 1916.024902 86.719925 71.119972 -20.221661 -22.906263
4356 45462.640625 3005.720947 8.287260 49.432468 -20.666176 -23.498016
4358 49123.746094 3410.464355 269.651733 40.067013 -19.763157 -22.787212
4360 41629.164062 2675.840088 0.335718 -6.968398 -20.377321 -23.403421
4362 46422.195312 3169.030029 36.312836 49.192657 -19.468100 -22.010073
4364 31206.642578 2103.631104 153.251038 -30.144417 -19.724918 -22.478794
4365 34180.207031 2249.500000 129.808960 28.805229 -20.313770 -22.886295
4368 48117.082031 3406.116455 35.393112 13.526567 -20.472475 -23.239569
4375 31635.128906 2025.517578 142.729950 22.732876 -20.251032 -23.079014
4376 37903.300781 2648.032471 83.124023 -0.092050 -19.591967 -22.327662
4378 36447.683594 2297.657959 253.779083 12.756163 -20.397354 -23.015108
4379 41385.722656 2799.852051 177.656555 7.145320 -20.506521 -23.198498
4380 27673.558594 1799.490479 64.470146 54.630123 -19.470150 -21.761717
4380 27575.306641 1755.827271 64.405861 54.635086 -18.871641 -21.285366
4382 43348.933594 2600.732422 276.347656 11.514995 -19.635956 -22.942318
4384 15059.478516 1049.929565 177.546234 -2.299178 -19.071049 -21.502213
4384 15070.738281 983.830872 177.267838 -2.598354 -18.867323 -21.773319
4385 44242.144531 3178.896973 252.710815 26.881731 -20.271244 -22.862564
4385 44179.484375 3234.750977 252.556122 27.001499 -18.286926 -20.810753
4387 44584.386719 3073.660400 81.698593 0.576809 -19.877094 -22.501644
4388 41163.886719 2893.239258 249.835464 39.002266 -20.021860 -23.036764
4390 13710.541992 884.115967 294.628174 -18.373461 -19.741114 -22.591457
4392 50605.511719 3407.010498 319.915680 5.311326 -18.385880 -21.984909
4393 11407.566406 954.221802 193.275284 -51.998821 -20.219608 -22.919291
4394 47948.910156 3355.267090 20.070515 30.690832 -19.804655 -22.724308
4396 47938.082031 3350.033203 44.863613 26.075346 -19.228973 -21.967211
4397 49784.003906 3466.915039 304.267181 -69.743813 -19.325443 -22.728529
4398 53896.351562 3364.518066 338.611023 3.152173 -20.411154 -23.736320
4399 38508.824219 2431.237793 154.171310 -11.545205 -20.288450 -22.963516
4404 50428.695312 3494.348633 104.631187 2.178489 -19.335148 -22.062225
4405 16551.548828 1086.025635 270.627533 -24.739634 -19.622679 -22.225496
4405 16338.247070 1094.380005 271.018402 -24.453032 -17.776276 -20.536795
4406 39657.476562 2673.897705 358.603790 -62.955879 -19.630716 -22.699051
4408 32961.449219 1801.453369 166.499771 -15.849617 -20.192270 -22.769300
4408 32914.171875 1897.500122 166.937881 -15.943929 -18.067759 -20.509226
4409 46970.609375 3130.695068 138.885147 -29.587988 -19.532303 -22.252581
4411 51801.984375 3438.240723 231.035263 -37.578121 -19.394825 -22.103840
4412 43160.394531 2833.132568 207.346008 -28.023165 -20.386660 -23.072657
4413 49508.667969 3175.489258 229.027573 -43.645813 -20.206192 -22.743109
4414 45560.503906 3151.303955 226.017731 14.697664 -20.269653 -22.912048
4415 42103.621094 2805.899902 163.748032 10.849393 -20.224672 -23.037064
4416 47648.554688 3285.309814 323.083649 -11.854066 -20.122036 -23.237076
4418 51844.769531 3185.385986 88.171753 -32.442093 -20.197834 -22.978081
4419 39937.402344 2645.569580 83.925568 -61.006405 -20.918621 -23.660837
4421 46289.593750 2898.650146 317.483917 24.439331 -19.705593 -23.130659
4422 42320.683594 2675.465820 55.199776 -45.040226 -20.287886 -22.484501
4423 43587.742188 2796.998291 258.786621 58.094696 -18.764282 -21.616983
4423 43731.984375 2816.794434 258.235168 58.227989 -18.203745 -20.858803
4424 30014.146484 1994.970093 104.115982 53.698437 -20.194633 -23.141903
4428 28148.166016 1996.576294 64.851471 -47.355167 -19.337847 -22.125231
4429 43978.562500 2852.138916 346.742401 44.091660 -20.581013 -23.039555
4430 54248.933594 3483.973877 79.245735 33.038513 -19.776810 -22.686451
4431 26118.189453 1781.370972 36.296871 -42.322273 -20.318998 -23.340403
4433 49945.125000 3316.402832 22.495354 60.180260 -20.458376 -23.349600
4437 51169.265625 3325.409424 311.108856 14.373730 -20.361809 -22.565920
4438 52467.894531 3373.661377 187.610840 -43.796955 -19.960939 -23.016596
4439 45596.082031 3089.378662 27.837994 5.352969 -19.493271 -21.994211
4440 31217.734375 2151.846680 117.336540 -8.468785 -18.893040 -21.715015
4440 31378.595703 2133.911377 116.939034 -8.169827 -18.435663 -20.737186
4442 46281.609375 3350.020508 68.997353 26.438793 -20.028784 -22.863171
4443 33063.062500 2258.784424 14.027020 23.426886 -19.727556 -22.684551
4448 43912.980469 3132.931396 176.437607 11.490624 -20.488810 -23.330688
4450 23330.330078 1924.812744 98.321602 -57.546986 -20.063686 -22.931416
4452 49421.468750 3109.917969 200.113739 -19.900055 -19.921303 -22.638796
4458 35342.832031 2202.696045 157.121994 -28.702660 -19.023514 -21.827269
4458 35499.812500 2044.012207 157.488403 -28.788624 -18.407511 -20.883705
4461 44417.031250 3043.022217 234.132202 -18.389688 -20.035072 -22.708536
4465 39266.917969 2455.839355 71.132408 56.715298 -19.856720 -22.488342
4466 28480.714844 1915.579346 22.508568 -64.164017 -20.318768 -23.093573
4467 45230.000000 2964.488770 266.159058 48.090088 -19.291664 -22.455158
4468 36426.062500 2548.086914 84.532516 -8.345426 -20.097488 -23.039974
4472 41468.265625 2689.317383 61.785313 -46.721382 -19.668304 -22.360723
4474 47014.460938 2917.448242 198.498489 -33.284554 -19.777756 -22.484356
4474 47271.871094 2945.614746 198.583801 -32.993370 -18.280605 -21.165363
4476 47539.761719 3286.354248 70.557747 -7.401746 -19.323511 -21.839279
4476 47612.582031 3193.548828 70.691872 -7.517162 -18.028738 -20.359255
4477 52668.523438 3432.298340 311.063477 41.694965 -20.663221 -23.306782
4478 46149.726562 3185.483643 52.976460 1.015314 -20.445349 -23.063660
4479 48477.417969 3431.915527 193.918396 35.105907 -20.579752 -22.995489
4481 19741.388672 1437.600220 221.058594 36.914051 -20.109699 -23.083097
4482 32463.292969 1882.075928 164.318359 -17.530725 -20.419388 -22.955708
4485 48444.480469 3222.247803 86.760948 34.245228 -19.941847 -22.994747
4486 38990.210938 2712.451416 123.669334 71.983498 -19.695135 -22.485659
4486 38939.542969 2676.217041 123.385750 71.991783 -17.561161 -20.546677
4487 17808.234375 1318.197876 73.409111 -56.340675 -20.386854 -22.894703
4489 42858.527344 2777.008789 159.287354 -37.583286 -20.341152 -23.004421
4492 43517.191406 2809.442627 264.980103 -3.329341 -19.076561 -21.827917
4492 43505.640625 2744.779053 264.983246 -3.415258 -17.344753 -20.442137
4495 18452.742188 1430.007080 28.809273 -26.341682 -18.984116 -21.541632
4495 18704.332031 1417.912109 29.511992 -26.375696 -18.870747 -21.592642
4497 30201.787109 2054.144043 49.490334 16.260124 -19.968058 -22.470848
4498 39208.683594 2540.697021 123.128868 -36.284019 -19.909422 -22.810118
4500 28699.599609 1705.520874 185.202911 -22.199568 -19.843616 -22.654884
4503 49594.003906 3483.338135 192.215973 35.074474 -20.045803 -22.375458
4503 49615.707031 3479.917725 192.205658 35.065140 -18.511326 -20.703276
4504 49127.027344 3257.709961 254.739319 -46.616661 -19.784342 -22.563726
4507 33685.273438 1938.750488 279.734436 -12.260742 -19.742357 -22.261290
4508 49942.781250 3374.583008 6.502975 22.238720 -19.986212 -22.583485
4509 17992.623047 1374.880371 91.565979 -61.938343 -19.173162 -22.339855
4512 38586.976562 2731.683838 68.839699 64.038956 -20.326757 -22.870529
4514 26601.767578 1857.643799 97.313065 15.782332 -20.489912 -23.323168
4515 44542.597656 2144.355469 101.296944 -44.254837 -19.278372 -22.985535
4517 32841.332031 2034.923584 219.251740 -29.573263 -19.945038 -22.619059
4520 48752.027344 3417.079590 48.526203 26.269514 -19.455223 -22.588465
4521 22881.599609 1707.462646 49.814590 0.395830 -20.120583 -23.087791
4522 7288.068848 564.275269 70.275116 5.817941 -19.621674 -22.689550
4523 29438.324219 1887.640259 148.548645 9.070928 -19.107502 -21.754936
4523 29437.763672 1949.999512 148.586105 9.130023 -17.846672 -20.035124
4524 44480.609375 2896.679199 51.366909 0.063548 -19.940229 -22.814274
4526 49189.593750 3015.351318 305.614380 8.332973 -19.802711 -22.566683
4526 49237.238281 2981.633789 305.531982 8.356879 -17.770006 -20.302902
4527 38888.933594 2823.983887 102.897697 -51.229771 -20.157015 -23.064329
4530 55731.273438 3470.334961 110.312866 -40.030308 -19.947493 -22.743464
4533 27814.421875 1846.780151 133.639450 -3.494953 -19.836380 -22.542347
4535 8924.587891 660.238586 311.423035 -34.881687 -20.668291 -23.286163
4536 45144.183594 3094.777100 189.345139 7.456968 -19.895447 -22.444168
4538 51289.484375 3281.101074 111.743347 -53.641357 -19.376390 -22.240784
4539 46867.160156 3156.156738 308.760803 28.304720 -19.951010 -23.028334
4540 38613.152344 2753.233643 164.156143 43.665001 -20.009954 -23.001085
4543 42280.898438 2956.584473 325.329193 -48.102772 -18.730417 -21.810631
4544 54887.234375 3405.278320 320.135040 52.398014 -17.884911 -20.274508
4545 30535.730469 1875.445801 311.871124 28.187622 -20.192083 -23.008995
4546 41781.187500 2762.783691 68.088005 -18.623739 -19.979189 -22.685688
4547 46374.984375 3043.886963 262.852905 -14.135199 -19.818647 -22.756588
4548 44341.988281 2671.545898 312.114868 4.491928 -19.601349 -22.757040
4549 56950.406250 3481.338379 352.349243 42.772297 -20.072876 -22.678085
4550 38283.335938 2672.283691 177.151520 1.563102 -19.498610 -22.310230
4554 18902.806641 1461.860962 114.095604 -49.283970 -20.372231 -23.116995
4555 39396.394531 2151.802002 237.857315 28.229212 -19.748695 -22.566692
4556 47375.671875 3305.215576 90.336456 -16.803705 -19.598528 -22.581785
4558 44232.652344 3245.546631 83.657440 61.607285 -20.683926 -23.198429
4559 48826.132812 3256.625488 348.282104 13.850339 -20.020870 -23.000973
4560 48594.128906 3090.120361 349.647614 1.201041 -20.557573 -23.344372
4562 4920.396484 403.276459 160.839310 -24.671522 -20.262552 -22.932787
4567 1531.612427 95.512901 203.482437 -10.641455 -20.534054 -23.057178
4571 36935.378906 2422.206055 209.841019 -24.294893 -20.706509 -23.416618
4575 49297.789062 3338.026123 81.996017 32.796947 -20.024408 -23.002306
4578 34156.949219 2339.734863 241.717163 5.843773 -20.289532 -23.104099
4579 42373.101562 2951.324219 3.360511 31.979435 -20.356102 -23.108273
4580 47128.328125 3460.784424 245.770462 25.063658 -18.865711 -21.825260
4580 47155.484375 3383.546875 245.923401 25.015465 -18.085836 -20.711370
4581 28948.431641 1999.369385 133.339874 74.544487 -18.623461 -21.059366
4581 28681.433594 2011.735596 133.256744 74.307457 -18.760120 -21.343874
4583 30087.744141 2088.419678 115.271362 -33.543324 -20.233807 -22.796537
4584 51591.859375 3496.142090 336.589935 -2.415742 -19.358509 -22.582443
4588 29202.001953 2092.649170 68.578117 -46.286434 -19.133375 -21.501020
4588 29139.119141 2065.395020 68.575653 -46.504223 -18.168095 -20.317808
4590 44797.253906 3040.082520 315.957214 -23.807436 -20.623844 -23.209948
4593 46712.386719 3362.406006 249.416916 27.553432 -19.807878 -22.576344
4595 49020.109375 3307.181641 48.441311 -52.420570 -19.933933 -22.752882
4596 29627.496094 2015.726318 73.428261 -57.488724 -19.933746 -22.816427
4598 47314.714844 3284.984863 100.555885 74.713821 -19.529625 -22.236635
4602 24961.978516 1654.915527 111.664848 46.098175 -18.554367 -21.675417
4604 16937.859375 1282.712280 11.508619 -1.389616 -19.953897 -22.701862
4606 32970.394531 2143.181152 236.033188 -23.245447 -19.648724 -22.352289
4608 50007.019531 3390.446533 344.992126 -0.061246 -19.266039 -22.546082
4611 33301.460938 2455.640137 85.465729 -53.895580 -19.863558 -22.810097
4611 33298.425781 2430.039062 85.478256 -53.840130 -18.210218 -20.758671
4612 26746.689453 1821.866089 62.373775 -48.794834 -19.431791 -22.332203
4614 45393.070312 2811.668945 128.276978 -35.123241 -19.916180 -22.691889
4616 40882.632812 2716.828857 43.455128 2.709358 -20.160400 -23.084629
4617 47070.988281 3117.680176 5.040961 50.332745 -18.673212 -20.911024
4617 47013.367188 3086.865967 4.940583 50.341431 -18.314943 -20.465389
4618 47237.464844 2864.556885 286.602905 14.977983 -20.006060 -23.078247
4622 25579.759766 1587.768433 233.001205 -26.909817 -19.511442 -22.163057
4624 45110.023438 2982.048096 217.933945 -32.777672 -20.371418 -23.024071
4625 23186.392578 1588.363892 73.857170 4.756448 -20.321119 -23.036964
4626 45076.234375 2962.988525 159.089172 -0.592772 -20.077637 -22.729336
4627 26214.289062 1805.747559 282.775970 -57.596188 -19.891798 -22.765215
4628 35990.203125 1974.073120 237.403427 32.854652 -19.782497 -22.827316
4629 49894.027344 3389.406006 331.372803 -65.746323 -20.252676 -23.175003
4633 43904.195312 3047.961426 89.010551 19.417530 -19.843224 -22.314379
4634 35324.929688 2508.054443 195.746735 23.188683 -19.847061 -21.958199
4635 45799.605469 2202.149902 103.187080 -45.742081 -19.282265 -21.985907
4635 45981.441406 2146.075439 103.328636 -45.878971 -17.727592 -20.526487
4635 45790.312500 2169.283691 103.417145 -45.759716 -18.088655 -20.555510
4638 51078.335938 3027.619629 292.973236 14.793670 -19.405006 -22.814894
4639 53585.042969 3490.315186 294.997009 -9.944864 -18.831781 -21.302008
4641 52977.140625 3415.752441 354.532867 -2.672154 -19.540983 -22.052364
4643 31524.177734 2081.143799 13.875728 -68.336540 -20.138634 -22.822224
4644 29272.416016 1980.224854 108.454765 -71.396301 -19.887508 -22.821815
4650 16405.433594 945.872253 177.885376 -7.925375 -20.634518 -23.335802
4651 27733.085938 2074.939941 111.408028 -62.473164 -20.183422 -23.047878
4652 21337.855469 1566.458740 48.481655 18.613556 -19.513268 -22.232765
4653 50636.203125 3317.821289 18.779526 -48.668518 -19.896744 -22.714424
4655 47975.730469 3046.039307 38.335983 -25.164322 -19.994564 -22.616266
4657 31675.570312 1902.031006 265.921814 -23.814928 -19.049650 -21.917341
4657 31855.812500 1962.060791 265.724030 -23.627378 -18.469362 -20.958313
4659 49339.339844 2746.745605 291.647919 9.712761 -20.034933 -22.945198
4661 44504.628906 3005.107422 13.591015 2.169036 -20.071739 -22.669106
4663 45990.925781 3327.583984 220.765152 34.258121 -20.330935 -23.117241
4664 36861.988281 2422.788818 89.454468 13.744232 -19.830198 -22.313187
4666 50309.078125 3380.633545 94.366165 56.488781 -19.685453 -22.357765
4667 11284.597656 931.705444 46.664371 22.652355 -19.029644 -21.875086
4667 11131.125977 1037.060303 46.192116 22.052010 -18.098524 -20.922920
4668 45682.910156 3285.717285 179.465500 9.907400 -20.153463 -23.253572
4669 33778.312500 2382.439453 99.913132 -43.565807 -20.415184 -23.227259
4677 42227.957031 3032.653564 325.789948 -67.643845 -19.989479 -22.612080
4678 48735.390625 3286.361572 132.618576 61.912029 -19.353893 -22.166950
4679 52125.562500 3398.178223 331.146790 2.067969 -20.158995 -22.906570
4680 44866.445312 2526.402588 279.665344 5.444617 -18.508705 -21.466780
4680 44864.082031 2506.755127 279.699921 5.303956 -18.919670 -21.540730
4687 44294.562500 2784.353027 67.165421 -33.891922 -19.781370 -22.925650
4688 47712.136719 3351.582031 247.284775 25.375483 -19.997515 -22.886637
4690 18161.939453 1152.458984 130.548630 43.522034 -20.139589 -22.794540
4691 49412.292969 3401.018555 53.382633 4.117299 -19.867649 -22.535177
4693 42864.484375 2667.513184 252.982376 27.059616 -19.755692 -22.490929
4697 44854.398438 3009.968262 22.670191 -24.027033 -20.058052 -22.829359
4698 41466.140625 2775.429688 56.093639 -6.036931 -20.641130 -23.370165
4699 32705.664062 2242.717773 206.216843 37.391472 -20.233334 -22.842121
4701 41362.992188 2651.794922 256.051422 -17.070698 -20.401693 -23.285370
4702 41707.882812 2824.625732 84.095955 -3.066242 -20.232359 -22.954178
4703 24039.103516 1503.107910 214.857101 -13.323970 -20.153650 -22.961025
4705 25906.775391 1753.300293 144.708786 41.863190 -20.130596 -22.698589
4709 39554.570312 2611.980957 270.128662 9.769328 -20.076674 -23.105518
4713 49234.437500 3111.386475 330.723419 -17.345224 -19.467972 -22.402510
4721 42416.812500 3150.638184 47.007923 3.952330 -20.007931 -22.455183
4722 41070.054688 2579.649414 269.457428 8.918191 -20.326818 -22.886658
4728 48933.765625 3392.682861 244.500488 -1.755864 -18.915382 -22.199751
4729 54168.218750 3465.530029 90.129372 -49.121590 -18.894484 -22.242298
4733 17928.250000 1291.420654 144.253983 -8.471272 -20.318207 -22.833214
4735 40954.863281 2908.434814 165.943558 32.218185 -19.935072 -22.527079
4739 31151.177734 2037.772705 163.358353 0.503802 -18.900978 -21.434673
4739 31083.837891 1995.230103 163.209396 0.121086 -18.112671 -20.244930
4741 30082.646484 2483.947021 198.168747 -3.852889 -19.906384 -22.890316
4742 46344.414062 3221.822266 217.590714 30.131132 -20.339098 -22.914625
4743 28773.191406 1955.124756 333.927032 -11.913905 -19.369267 -22.014507
4744 35890.812500 2425.901367 71.971672 -53.960587 -18.530098 -21.008156
4744 35915.179688 2408.918213 72.539948 -53.978020 -17.871441 -20.341721
4745 47229.320312 3191.590332 111.587242 46.707779 -19.560789 -22.626284
4746 43275.625000 2678.207275 270.905548 56.821358 -19.891914 -22.707363
4749 27931.878906 1924.594849 141.353638 -84.165405 -19.891521 -22.026274
4750 50199.585938 3448.544678 66.856392 79.086166 -20.249805 -22.883139
4753 33500.859375 2013.193604 164.195679 -21.323856 -19.893250 -22.465937
4754 44128.003906 2863.693115 39.777210 -48.337486 -19.440037 -22.105310
4755 44425.808594 2859.664551 191.012833 -8.826797 -19.788866 -22.670944
4756 24702.431641 1695.299316 227.299164 39.676376 -19.232388 -22.340994
4757 45777.410156 2602.521240 57.845093 -1.434135 -20.264675 -23.078989
4758 2300.108398 89.330444 125.506142 -47.663494 -19.605654 -22.622036
4760 53848.777344 3403.238037 289.236847 47.224976 -20.521460 -23.162521
4762 48005.292969 3145.273926 314.676422 -6.898306 -19.862982 -22.555260
4762 47997.191406 3106.125732 314.644318 -6.857366 -18.257986 -20.995279
4764 29705.517578 2196.123779 94.789070 -45.416718 -20.000980 -22.741236
4768 44819.531250 3062.359863 226.881378 16.309711 -20.236946 -23.011032
4774 31717.412109 2190.715576 197.475494 -4.539514 -19.932018 -22.747122
4774 31613.486328 2196.622559 196.969315 -4.249143 -17.716280 -20.247347
4778 35933.089844 1957.418335 236.393005 29.063826 -20.286667 -23.051353
4782 18076.927734 1296.034790 240.727432 34.743340 -18.855539 -21.179504
4782 17916.429688 1254.713745 240.594162 35.122902 -17.871372 -20.489138
4782 17908.654297 1165.477783 240.860672 35.171169 -17.508718 -20.051086
4784 29200.625000 1628.149902 189.740646 -3.297028 -17.899239 -21.346313
4784 29030.656250 1544.223389 189.853806 -2.870332 -17.658220 -20.151857
4785 44012.312500 3003.375244 130.797302 -27.398735 -19.319458 -21.879105
4787 21439.398438 1512.644775 196.514038 14.937185 -20.031090 -22.306864
4788 32937.113281 2247.981934 36.445770 -30.138817 -18.515572 -21.877218
4790 40444.523438 2684.711670 91.728943 14.923512 -19.024395 -21.667084
4790 40517.496094 2639.571777 92.014839 14.784415 -18.215464 -21.063967
4791 48596.324219 3214.485596 313.639435 33.980610 -19.935902 -22.712242
4792 48747.832031 3111.414551 64.825775 -9.025561 -19.234451 -22.562548
4795 42453.828125 2624.943604 163.319214 -2.109989 -19.853752 -22.843338
4796 45295.097656 3096.418701 13.476357 55.019463 -19.725838 -22.776138
4797 49244.109375 3063.029785 303.113403 -12.485203 -20.276711 -22.893595
4799 53063.406250 3345.029053 91.830284 -18.056751 -19.669830 -22.435917
4801 31743.669922 1996.357666 179.737549 -10.716395 -19.999908 -22.963820
4802 13832.678711 924.360229 297.225128 -16.519993 -19.513887 -21.851767
4802 13782.534180 958.596985 296.421021 -17.359116 -17.531759 -20.248207
4803 47292.718750 3496.053955 343.570038 -60.920921 -20.500198 -23.094727
4805 49397.925781 3285.092285 35.776714 10.668468 -18.570257 -21.324797
4805 49246.328125 3271.012695 35.552223 10.343071 -18.461710 -21.195829
4807 42314.660156 2574.408691 272.514465 -27.033319 -19.947401 -22.640285
4811 29552.109375 2063.290283 350.616058 -4.105353 -19.842571 -22.662891
4814 39232.507812 2480.239502 118.130615 -47.395641 -20.479008 -23.243423
4815 45514.144531 3176.368164 156.395584 4.927701 -19.944183 -22.704304
4817 36129.171875 2316.875977 238.474899 -27.567701 -20.510138 -23.180971
4819 41427.902344 3058.404053 39.231586 4.499660 -20.489046 -23.262222
4820 41737.996094 2859.050293 70.739746 46.547905 -20.570122 -23.293211
